N,scor_ijk,scor_jik,scor_kij,scor_kji,scor_ikj,scor_jki,scor_block,timp_ijk,timp_jik,timp_kij,timp_kji,timp_ikj,timp_jki,timp_block,block_size
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.115408,1.186474,1.241539,2.243171,1.769169,2.558293,3.275909,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.135071,1.194381,1.226675,2.141680,1.789267,2.460273,3.153693,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.127406,1.178533,1.244458,2.331604,1.764140,2.634332,3.342276,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.119495,1.299591,1.200687,2.464128,1.794770,2.163581,2.859161,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.156476,1.307257,1.227293,2.434835,1.781504,2.236056,2.950977,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.154726,1.301715,1.254659,2.224232,1.844422,1.927422,2.711491,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.211665,1.232041,1.264826,2.364879,1.772205,1.937987,2.757442,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.200803,1.206534,1.228655,2.431715,1.780074,1.935925,2.740190,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.190475,1.239346,1.263740,1.932204,1.755855,1.955839,2.637836,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.109440,1.317584,1.186077,1.989666,1.754059,1.952981,2.643239,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.158735,1.297869,1.190368,1.990099,1.756870,1.956917,2.652235,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.222773,1.226254,1.226880,1.987913,1.720806,1.944247,2.683204,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.240100,1.289569,1.210314,1.953733,1.726480,1.922178,2.619251,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.247476,1.232932,1.222048,1.973191,1.709231,1.941068,2.629021,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.274600,1.217020,1.223549,1.970870,1.727908,1.927461,2.620684,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.116761,1.309858,1.185823,1.969768,1.706847,1.869051,2.561127,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.092872,1.151304,1.208860,1.950966,1.720602,1.899110,2.708889,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.146124,1.151295,1.202575,1.987647,1.717742,1.909368,2.594238,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.214416,1.206776,1.207502,1.984181,1.741196,1.906807,2.580316,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.155005,1.239592,1.207323,1.990503,1.721042,1.925734,2.592819,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.236734,1.158648,1.200432,1.944968,1.744671,1.915814,2.584034,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.191471,1.223487,1.197581,1.968505,1.743382,1.956371,2.625304,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.242863,1.164365,1.197808,1.953722,1.778248,1.938805,2.769843,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.111905,1.149783,1.204994,1.926629,1.771967,1.928824,2.722891,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.104395,1.147155,1.200936,1.889947,1.773100,1.939767,2.744697,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.107356,1.158806,1.197638,1.898948,1.771436,1.942626,2.644200,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.107674,1.226318,1.204514,1.903163,1.811712,1.926610,2.720069,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.182675,1.242864,1.285820,2.110934,1.837702,1.990145,2.690007,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.141959,1.285557,1.223044,1.957997,1.748967,1.913933,2.701138,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.131968,1.153362,1.205851,1.988094,1.761565,1.932181,2.672887,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.168866,1.145332,1.202757,1.993866,1.737294,1.932049,2.730452,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.095656,1.154568,1.205926,1.976786,1.703019,1.908384,2.603629,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.091418,1.157138,1.219361,1.967557,1.717096,1.902428,2.581098,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.085034,1.156890,1.224707,1.942917,1.728053,1.910490,2.579513,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.092646,1.217473,1.244807,2.234479,1.795658,1.913667,2.697847,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.198270,1.233206,1.252318,2.342679,1.759817,1.931420,2.722780,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.206397,1.226198,1.290318,2.230144,1.786307,1.932054,2.747899,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.203069,1.274563,1.197048,1.976770,1.749045,1.929796,2.698146,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.226676,1.282472,1.203771,1.983698,1.764077,1.928578,2.601270,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.265791,1.213429,1.228865,1.980804,1.775565,1.943954,2.625982,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.197399,1.237344,1.218724,1.995988,1.764254,1.941908,2.613656,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.245993,1.214002,1.219438,1.996811,1.749984,1.964414,2.634251,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.173223,1.241963,1.219587,2.000340,1.720888,1.947560,2.621696,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.092165,1.281935,1.194412,1.984297,1.714998,1.935875,2.607907,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.084971,1.150719,1.205441,1.975798,1.719304,1.920974,2.718652,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.141668,1.142160,1.210518,1.990873,1.731711,1.916113,2.724486,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.149414,1.124094,1.192312,1.984778,1.679323,1.920658,2.595031,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.181340,1.222036,1.190081,1.987780,1.686145,1.883999,2.673066,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.104100,1.174615,1.227699,2.006380,1.743918,1.911267,2.717578,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.208385,1.146798,1.211651,1.965603,1.746365,1.947125,2.751737,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.225222,1.193935,1.192382,1.927823,1.738069,1.944544,2.648356,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.260840,1.177090,1.223735,1.953844,1.761247,1.957176,2.637710,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.089062,1.292556,1.195428,1.953847,1.747608,1.942497,2.617362,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.085645,1.157885,1.218125,1.949238,1.753925,1.903787,2.583834,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.091821,1.165629,1.221159,1.961337,1.728111,1.929472,2.605639,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.113942,1.263934,1.199723,1.976547,1.705000,1.914260,2.595003,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.103577,1.154120,1.211392,1.972441,1.721416,1.920587,2.734061,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.092912,1.157897,1.196924,1.987685,1.730238,1.916287,2.623022,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.235535,1.160470,1.191592,1.993006,1.723656,1.921338,2.618019,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.230895,1.146622,1.204365,1.989721,1.689629,1.906076,2.637339,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.143384,1.336144,1.235621,2.350742,1.711886,1.918650,2.717960,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.164387,1.227070,1.172547,2.606756,1.746462,1.924826,2.727013,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.205266,1.196977,1.212480,2.426335,1.785927,1.933708,2.719000,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.200562,1.263338,1.270056,2.192786,1.839724,1.897242,2.586733,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.187999,1.296363,1.252815,2.265748,1.731907,1.875203,2.581987,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.109865,1.295806,1.208821,2.014828,1.696860,1.897121,2.614964,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.109337,1.278213,1.208873,2.012192,1.750873,1.868374,2.546942,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.114531,1.259689,1.206335,2.008114,1.703487,1.923051,2.588512,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.204086,1.167212,1.209321,1.994632,1.682464,1.917663,2.584841,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.137131,1.177301,1.239660,1.993634,1.832977,2.256355,2.933537,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.119299,1.172488,1.241747,1.945079,1.842119,2.178584,2.866634,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.120142,1.171263,1.241062,2.080157,1.776506,2.507359,3.197059,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.123970,1.189061,1.237774,2.133234,1.795188,2.454245,3.136823,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.125280,1.182290,1.236190,2.089441,1.829944,2.496465,3.186422,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.137254,1.170558,1.231661,2.064476,1.747733,1.944175,2.762849,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.180598,1.253514,1.190681,1.927538,1.745655,1.940097,2.761002,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.177867,1.314155,1.184778,1.931002,1.744386,1.951919,2.738414,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.216898,1.304605,1.198964,1.952510,1.747878,1.958467,2.687893,128
