N,scor_ijk,scor_jik,scor_kij,scor_kji,scor_ikj,scor_jki,scor_block,timp_ijk,timp_jik,timp_kij,timp_kji,timp_ikj,timp_jki,timp_block,block_size
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.926305,1.361640,1.190041,1.933466,1.254584,2.070094,2.775125,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.901317,1.384242,1.156473,2.012582,1.356834,2.136610,2.834366,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.878004,1.282330,1.251121,1.947510,1.095154,2.426519,3.101996,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.924578,1.317593,1.258542,1.960426,1.062323,2.314867,2.982798,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.912726,1.343469,1.257639,2.016979,1.066947,2.510488,3.203912,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,2.028272,1.359843,1.103437,2.018323,1.241401,2.123458,2.823497,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.956030,1.496268,1.265278,2.019566,1.317772,2.395084,3.065492,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.855016,1.404717,1.180670,1.975798,1.302780,1.993722,2.805941,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.887048,1.418002,1.180166,2.210355,1.266531,2.245841,3.052790,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.906229,1.418295,1.171587,2.025529,1.333341,2.269011,2.963137,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,2.093813,1.299462,1.232816,2.151196,1.326949,2.248554,3.060572,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.909944,1.391512,1.201710,2.011642,1.125573,2.503805,3.190123,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.959576,1.441520,1.279055,2.013092,1.073493,2.339359,3.118791,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,2.016001,1.340596,1.268712,2.172925,1.168058,2.474956,3.258379,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.893418,1.405590,1.106252,2.021794,1.330497,1.990478,2.735690,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.946515,1.425140,1.118320,1.979126,1.219916,2.174795,2.920653,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,2.021424,1.459369,1.135707,2.058513,1.213532,2.116322,2.837557,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.982263,1.452550,1.262517,2.309895,1.124651,2.037599,2.822977,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.977449,1.446871,1.256429,2.310673,1.091809,2.037720,2.738735,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.946721,1.442286,1.122862,1.972060,1.245619,2.015899,2.694390,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.883798,1.333245,1.117120,1.957264,1.282569,2.079345,2.810421,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.877930,1.382591,1.213798,1.957297,1.190161,2.724385,3.402561,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.918128,1.443701,1.153679,1.994939,1.334296,1.900099,2.663587,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.853185,1.420675,1.103079,1.950692,1.284099,2.123526,2.925846,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.943158,1.350149,1.228876,2.019810,1.209278,2.667598,3.358599,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.885678,1.341884,1.242806,1.971345,1.262646,1.974703,2.780632,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.936930,1.435792,1.112028,2.005279,1.151080,2.158462,2.960282,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.908006,1.387507,1.208871,2.056369,1.360588,2.164269,2.856725,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.968248,1.370505,1.237643,2.049500,1.301973,2.089494,2.883487,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.974471,1.323165,1.146947,2.053728,1.217345,2.358936,3.086147,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,2.001423,1.399639,1.155030,2.018345,1.295244,2.219496,2.930254,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.952748,1.431217,1.273930,1.975561,1.269741,2.078803,2.767588,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.897693,1.476983,1.274051,2.406627,1.163965,2.599292,3.338489,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.927472,1.477014,1.195545,2.271209,1.282063,2.015126,2.800387,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.868657,1.522195,1.242346,2.031403,1.198337,1.952366,2.664911,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.899290,1.435387,1.182494,1.957320,1.172315,2.009266,2.791881,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.916481,1.365740,1.230729,1.968823,1.236269,2.134022,2.887082,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.927884,1.463620,1.133881,2.335271,1.212115,2.568891,3.372099,128
